ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,BETA_HT_Q_DEB
11169,27.284,4.55,1028,7.95,1997,110,1.245,3.65
21862,5.788,13,6115,15.77,1983,140,1.01,3.65
21952,5.788,13,6115,15.77,1983,140,1.01,3.65
15264,21.858,8.7,20434,18.42,1956,160,1.469,3.645
16278,22.063,8.7,20434,18.08,1956,160,1.469,3.645
1426,21.152,5,1488,13.13,1915,160,1.237,3.612
2988,8.047,10.5,4409,13.82,1930,70,1.257,3.612
2989,8.043,10.5,4331,13.59,1930,70,1.257,3.612
2990,8.043,10.5,4331,13.59,1930,70,1.257,3.612
319,5.005,13.73,6336,17.56,2002,200,1.05,3.61
13016,5.005,13.73,6336,17.56,1999,200,1.05,3.61
13210,5.022,13.73,6227,17.14,1999,200,1.05,3.61
13282,5.022,13.73,6227,17.14,1999,200,1.05,3.61
13520,5.005,13.73,6336,17.56,1999,200,1.05,3.61
13815,5.005,13.73,6336,17.56,1999,200,1.05,3.61
13836,5.022,13.73,6227,17.14,1999,200,1.05,3.61
13935,5.022,13.73,6227,17.14,1999,200,1.05,3.61
14205,5.022,13.73,6227,17.14,1999,200,1.05,3.61
14222,5.022,13.73,6227,17.14,1999,200,1.05,3.61
14647,5.005,13.73,6336,17.56,1999,200,1.05,3.61
10659,28.042,4.45,1406,11.25,1965,130,1.2,3.6
15709,14.621,5.5,639,8.06,1902,160,0.83,3.58
19387,14.621,5.5,639,8.06,1902,160,0.83,3.58
20283,53.251,2.8,486,6.88,1935,90,0.851,3.575
11824,18.573,5.28,1079,9.93,1964,200,1.386,3.564
11825,18.573,5.28,1079,9.93,1964,200,1.386,3.564
26865,14.453,6.5,2672,17.68,1995,250,3.56,3.56
1613,7.588,10.8,3683,11.6,1930,200,1.118,3.555
32143,16.648,6.5,1606,8.01,1909,160,0.983,3.524
32144,16.648,6.5,1606,8.01,1909,160,0.983,3.524
23063,24.093,5.76,3167,12.23,1927,140,0.96,3.52
31148,25.048,4.8,1397,10.35,1909,130,1.072,3.52
31149,25.048,4.8,1397,10.35,1909,130,1.072,3.52
3930,16.623,6.75,2348,10.1,1928,160,0.87,3.51
3931,23.35,6.75,4766,10.39,1928,160,0.87,3.51
9721,6.368,12,3647,10.7,1910,80,0.9,3.5
9723,6.368,12,3647,10.7,1907,80,0.9,3.5
9779,7.102,13.2,17339,27.94,2010,200,1.32,3.5
9780,6.379,13.2,8160,16.3,2010,200,1.32,3.5
10061,7.07,12.8,6782,12.47,1971,80,1.26,3.5
10062,7.07,12.8,6782,12.47,1971,80,1.26,3.5
10067,7.07,12.8,6782,12.47,1971,80,1.26,3.5
10068,7.107,12.8,8736,15.9,1971,80,1.26,3.5
10334,14.999,6,1216,10.29,1927,130,0.92,3.5
10335,15.095,6,1216,10.16,1927,130,0.92,3.5
19737,27.71,5.6,2990,9.77,1923,140,1.04,3.5
22165,19.968,5,907,8.98,1904,140,0.887,3.5
25501,19.968,5,907,8.98,1904,140,0.887,3.5
29391,6.368,12,3647,10.7,1910,80,0.9,3.5
33046,5.697,11.8,4499,17.64,1981,140,1.36,3.5
34539,6.022,11.8,4499,15.79,1981,140,1.36,3.5
21371,5.409,11.1,2338,12.99,1980,130,1.452,3.486
26386,5.38,11.1,2363,13.27,1980,130,1.452,3.486
4523,5.616,9.9,1677.38,13.66,1977,200,1.12,3.48
4524,5.59,9.9,1677.38,13.79,1977,200,1.12,3.48
1000,29.084,4.35,1203,9.8,1930,200,1.35,3.47
1002,29.084,4.35,1203,9.8,1930,200,1.35,3.47
49128,22.964,5.2,1769,11.32,1938,120,1.1,3.47
2005,26.936,4.6,761,5.78,1911,100,1.255,3.469
13796,26.639,4.6,716,5.56,1911,100,1.255,3.469
8597,7.919,12,11709.7,22.22,1952,110,0.95,3.45
4521,5.343,10,1677.38,14.5,1979,140,1.09,3.42
4522,5.343,10,1677.38,14.5,1979,140,1.09,3.42
15719,12.019,6.4,1193.4,12.15,1964,150,1.29,3.4
18883,12.019,6.4,1193.4,12.15,1964,150,1.29,3.4
36113,5.319,13.28,5417,15.19,1985,140,1.01,3.4
42207,5.319,13.28,5417,15.19,1985,140,1.01,3.4
42667,8.649,10.7,5401,13.59,1953,130,0.918,3.4
46386,5.319,13.28,5417,15.19,1985,140,1.01,3.4
51929,5.319,13.28,5417,15.19,1985,140,1.01,3.4
15737,49.133,2.3,187,6.83,1903,130,0.85,3.39
10614,10.893,7.08,1642,13.59,1936,140,1.568,3.38
15103,5.393,12.65,8979,29.75,2011,100,1.6,3.38
49413,19.068,4.9,841,9.9,1925,160,1.17,3.368
19696,6.74,12.14,6859,17.15,1996,120,1.13,3.357
24615,6.74,12.14,6859,17.15,1996,120,1.13,3.357
32099,13.426,7.5,2367,10.24,1908,160,0.795,3.357
32077,13.405,7.5,2083,9.04,1908,160,0.793,3.355
17824,49.133,2.3,187,6.83,1903,130,0.85,3.35
15815,62.68,4.55,9950,14.58,1937,160,1.054,3.324
18972,61.983,4.55,9950,14.91,1937,160,1.054,3.324
21566,42.286,5.03,5205,11.22,1933,160,1.037,3.314
23736,42.286,5.03,5205,11.22,1933,160,1.037,3.314
15712,46.906,2.35,158,5.81,1930,130,1.13,3.31
17810,46.906,2.35,158,5.81,1930,130,1.13,3.31
8016,11.38,6.2,1023,13.19,1976,140,0.77,3.3
10532,12.292,7.92,3356,13.93,1932,120,0.91,3.3
10533,12.041,7.92,2763,11.95,1932,120,0.91,3.3
6496,33.568,3.75,587,6.5,1910,160,0.78,3.29
6497,33.568,3.75,587,6.5,1910,160,0.78,3.29
30400,33.568,3.75,587,6.5,1910,160,0.78,3.29
30881,33.568,3.75,587,6.5,1910,160,0.78,3.29
5874,15.794,4.3,262,7.58,1966,160,1.073,3.289
5875,18.074,4.3,363,8.02,1966,160,1.073,3.289
4308,12.632,10.6,19196,23.51,1987,120,3.93,3.28
4312,12.632,10.6,19196,23.51,1987,120,3.93,3.28
23216,110.165,2.6,3176,14.13,1927,120,1.021,3.271
5801,14.426,5,369,7,1970,160,1.03,3.27
5802,14.426,5,369,7,1970,160,1.03,3.27
7854,19.769,5,791,7.99,1903,200,0.86,3.27
8044,18.045,5.5,1501,12.43,1971,140,0.76,3.27
8045,17.347,5.5,1241,11.12,1971,140,0.76,3.27
10596,17.245,8.5,8368,13.3,1951,130,1.23,3.27
10597,9.376,8.5,2258,12.14,1951,130,1.23,3.27
16758,8.357,10.46,7650,22.58,1912,130,1.18,3.26
17260,8.357,10.46,7650,22.58,1912,130,1.18,3.26
19659,13.112,6.7,1258,8.96,1914,120,0.8,3.26
20093,13.112,6.7,1258,8.96,1914,120,0.8,3.26
11372,6.615,10.5,3080,14.29,1981,160,1.082,3.24
11373,6.615,10.5,3080,14.29,1981,160,1.082,3.24
11530,4.251,19.45,22789,21.739,1993,200,1.28,3.24
11531,4.388,19.45,18014,16.13,1993,200,1.28,3.24
9509,19.208,5.5,1737.43,12.6984,1932,200,1.047,3.235
9510,19.208,5.5,1737.43,12.6984,1932,200,1.047,3.235
33484,6.395,9.5,1701,12.6,1928,160,1.193,3.219
38047,6.395,9.5,1701,12.6,1928,160,1.193,3.219
52280,6.395,9.5,1701,12.6,1928,160,1.193,3.219
2272,5.933,11.65,5200,19.79,1989,100,1.302,3.211
19951,13.538,6.1,1013,9.85,1970,160,1,3.21
25798,13.538,6.1,1013,9.85,1970,160,1,3.21
9507,24.109,5.5,1737.43,8.06,1932,150,1.015,3.208
9508,21.077,5.5,1737.43,10.546,1932,150,1.015,3.208
10665,13.178,7.9,3309,12.07,1911,120,1.5,3.2
19570,3.572,20,18412,22.25,2002,160,1.116,3.2
53443,3.572,20,18412,22.25,2002,160,1.07,3.2
16313,21.454,8.08,10689,13.443,1931,160,1.229,3.199
16842,21.981,8,10689,13.327,1931,160,1.229,3.199
17914,21.624,8.08,10689,13.233,1931,160,1.229,3.199
18438,21.81,8,10689,13.537,1931,160,1.229,3.199
15302,19.734,8.07,8383,12.523,1931,160,1.225,3.195
16314,19.801,8.04,8383,12.625,1931,160,1.225,3.195
16843,21.744,8.04,10676,13.334,1931,160,1.225,3.195
17916,21.666,8.07,10676,13.231,1931,160,1.225,3.195
1070,5.608,11.3,3462,16.66,1985,200,1.23,3.18
1071,5.608,11.3,3462,16.66,1985,200,1.23,3.18
7866,24.556,4.45,552,5.76,1907,200,0.87,3.18
15705,33.722,4.7,1689,7.51,1927,140,0.934,3.177
18338,33.722,4.7,1689,7.51,1927,140,0.934,3.177
28566,35.492,4.7,1993,8,1927,130,0.934,3.177
28758,35.492,4.7,1993,8,1927,130,0.934,3.177
2168,13.072,6.65,1586,11.71,1928,60,0.805,3.173
2170,13.072,6.65,1586,11.71,1928,80,0.805,3.173
15478,51.354,4.6,4709,9.84,1963,160,1.07,3.17
18115,51.354,4.6,4709,9.84,1963,160,1.07,3.17
46245,19.893,4.5,684,10.4,1909,160,1.015,3.167
49873,19.893,4.5,684,10.4,1909,160,1.015,3.167
46096,71.249,2.7,761,6.96,1928,130,1.526,3.163
53417,71.249,2.7,761,6.96,1928,130,1.526,3.163
7687,20.248,5.87,4778,24.219,1933,130,0.854,3.152
31618,13.86,8.86,3987,8.31,1913,130,0.851,3.148
31703,13.86,8.86,3987,8.31,1913,130,0.851,3.148
2172,13.59,6.5,1586,11.87,1906,60,0.755,3.141
1260,19.34,4.6,543,8,1910,70,1.105,3.126
5510,33.514,4.6,2509,12.31,1911,160,1.47,3.12
5511,33.969,4.6,4355.4,20.8,1911,160,1.47,3.12
48610,26.882,4.88,1450,8.73,1930,160,0.95,3.12
51393,26.882,4.88,1450,8.73,1930,160,0.95,3.12
56236,22.609,4.5,841,9.9,1925,160,1.164,3.12
10623,28.078,4.5,1419,10.83,1937,130,1.002,3.112
9555,8.316,9,2147.9,11.68,1935,140,1.24,3.096
8023,29.054,4.17,841,8.13,1905,140,0.74,3.09
8024,27.654,4.17,880,9.39,1905,140,0.74,3.09
27302,21.78,5.5,1564,8.89,1914,90,1.169,3.081
27987,21.78,5.5,1564,8.89,1914,90,1.169,3.081
28886,21.78,5.5,1564,8.89,1914,90,1.169,3.081
29414,21.78,5.5,1564,8.89,1914,90,1.169,3.081
29702,21.78,5.5,1564,8.89,1914,90,1.169,3.081
30527,21.78,5.5,1564,8.89,1914,90,1.169,3.081
5451,14.356,4.5,431.2,12.59,1932,200,0.809,3.08
5452,14.356,4.5,431.2,12.59,1932,200,0.809,3.08
7852,15.299,5.85,901,8.11,1900,200,0.68,3.04
44686,29.45,5,4585,20.87,1914,140,0.81,3.04
45494,36.259,4.53,2881,12.84,1914,140,0.81,3.04
21312,14.379,7.5,2463,9.29,1922,130,1.417,3.033
24088,14.379,7.5,2463,9.29,1922,130,1.417,3.033
5177,21.162,4.5,812,10.91,1978,200,1.12,3
5178,21.162,4.5,812,10.91,1978,200,1.12,3
8035,14.931,6.5,2250,13.95,1904,160,0.7,3
8036,14.931,6.5,2250,13.95,1904,160,0.7,3
9400,31.599,3.9,807,8.62,1928,130,1.14,3
9401,31.599,3.9,807,8.62,1928,130,1.14,3
9402,31.599,3.9,807,8.62,1928,130,1.14,3
9443,13.346,8.5,7228,19.18,2017,160,1.4,3
9444,13.346,8.5,7228,19.18,2017,160,1.4,3
9973,26.304,4.5,744,6.47,1904,110,2.83,3
10029,26.319,5.25,2907,13.63,1977,140,0.948,3
10437,12.455,11.52,19700,17.79,1981,140,1.09,3
10438,5.71,11.52,3377,14.51,1981,140,1.09,3
10563,18.361,6.5,2583,10.59,1910,160,0.98,3
13794,31.599,3.9,807,8.62,1928,130,1.14,3
13907,31.599,3.9,807,8.62,1928,130,1.14,3
14384,31.599,3.9,807,8.62,1928,130,1.14,3
14435,31.599,3.9,807,8.62,1928,130,1.14,3
15720,10.592,7,917,8.4,1908,150,0.833,3
16760,10.592,7,917,8.4,1908,150,0.833,3
16793,16.947,5,817,11.23,1905,140,1.02,3
17302,16.947,5,817,11.23,1905,140,1.02,3
17860,26.304,4.5,744,6.47,1904,100,2.83,3
18919,26.304,4.5,744,6.47,1904,100,2.83,3
28455,38.572,2.3,217,12.86,1904,130,0.787,3
29720,31.312,4,1769,17.39,1905,130,0.8,3
30835,38.572,2.3,217,12.86,1904,130,0.787,3
34653,5.802,11.88,4974,18.3,1983,140,1.22,3
35813,5.115,11,2293,14.77,1984,140,1.07,3
36114,15.82,6,1166,8.87,1927,130,0.829,3
37181,21.637,5.18,2694,19.72,1939,140,0.99,3
39461,4.965,11.53,3028,17.15,1998,150,1.04,3
42196,22.435,6,2805,10.61,1926,130,1,3
43664,5.051,11.53,2905,15.9,1998,150,1.04,3
44827,28.298,3.4,386,8.9,1908,140,1.012,3
45268,17.314,6.3,1891,9.88,1905,140,0.877,3
50017,5.344,14.21,8262,17.51,1983,140,1.24,3
52856,5.115,11,2293,14.77,1984,140,1.07,3
53713,22.435,6,2805,10.61,1926,130,1,3
54437,14.154,6.5,1561,10.77,1905,130,0.809,3
55073,20.759,5.18,1304,10.37,1906,140,0.99,3
55342,5.802,11.88,4974,18.3,1983,140,1.22,3
56109,5.341,14.21,8232,17.46,1983,140,1.24,3
1108,58.459,4.3,5118.7,10.81,1961,200,2.06,2.99
2498,2.582,32.5,78768.65,26.1361,2000,160,1.69,2.99
2499,2.582,32.5,78768.65,26.1361,2000,160,1.69,2.99
26572,51.432,4.3,5450.2,14.87,1961,200,2.06,2.99
22266,7.16,12,7772,18.04,2001,120,2.97,2.97
23327,7.16,12,7772,18.04,2001,120,2.97,2.97
27834,35.892,4,1243,9.3,1935,130,1.312,2.957
7688,25.516,5.4,8586.3,38.269,1933,130,1.068,2.937
11401,18.761,8.3,8016,11.84,1959,110,1.115,2.937
11402,18.761,8.3,8016,11.84,1959,110,1.115,2.937
8493,25.971,4.5,871,7.77,1976,200,1.136,2.936
8494,26.558,4.45,871,7.77,1976,200,1.136,2.936
8495,26.558,4.45,871,7.77,1976,200,1.136,2.936
8496,26.473,4.45,910,8.17,1976,200,1.136,2.936
8497,25.888,4.5,910,8.17,1976,200,1.136,2.936
8498,26.473,4.45,910,8.17,1976,200,1.136,2.936
9341,35.123,4.8,2914.2,10.98,1961,130,1.67,2.93
9342,35.123,4.8,2914.2,10.98,1961,130,1.67,2.93
1291,21.733,5.8,2110,9.74,1908,140,1.109,2.921
13076,16.841,5.8,1695,13.03,1908,110,1.109,2.921
13695,16.841,5.8,1695,13.03,1903,110,1.109,2.921
9460,6.076,9.46,2428,20.26,1970,160,1.08,2.915
9461,6.076,9.46,2428,20.26,1970,160,1.08,2.915
44279,23.384,4.4,711,8.56,1925,140,1.05,2.91
10005,24.358,7,9532,16.51,1931,110,2.4,2.9
10006,24.358,7,9532,16.51,1931,110,2.4,2.9
15756,19.241,5,994,10.6,1902,130,0.8,2.9
16792,12.544,8.5,3402,10.22,1905,140,0.98,2.9
17300,19.241,5,994,10.6,1902,130,0.8,2.9
17301,12.08,8.5,3402,11.02,1905,140,0.98,2.9
19879,20.847,5,1103,10.02,1902,140,0.7,2.9
9554,9.47,9,2570.9,10.78,1935,140,1.247,2.882
35519,20.473,5,1032,9.72,1984,160,3.05,2.88
38818,20.473,5,1032,9.72,1984,160,3.05,2.88
18616,10.904,8.35,2319,9.9,1959,120,1.147,2.876
7691,21.688,5.35,3763,24.095,1933,130,0.971,2.869
7693,21.871,5.35,3919,24.675,1933,130,0.971,2.869
1898,17.445,4.6,460,8.33,1913,130,0.961,2.864
13896,17.445,4.6,460,8.33,1913,130,0.961,2.864
19964,15.366,8.8,1515,2.64,1962,110,1.09,2.86
23800,15.366,8.8,1515,2.64,1962,110,1.09,2.86
16073,5.942,12.55,6041,17.02,1988,160,1.083,2.833
7853,15.481,5.85,901,7.92,1900,200,0.705,2.83
17668,6.071,12.55,6589,17.78,1988,160,1.074,2.824
18346,49.541,3.8,1848,8.91,1959,150,1.17,2.8
41887,18.861,5,1612,17.89,1902,130,0.878,2.8
46483,18.861,5,1612,17.89,1902,130,0.878,2.8
25277,15.366,8.8,1515,2.64,1961,110,1.067,2.798
26226,15.366,8.8,1515,2.64,1961,110,1.067,2.798
9466,4.594,9.6,1289,17.74,1973,140,0.974,2.797
9467,4.508,9.6,1289,18.43,1973,140,0.974,2.797
11330,41.615,3.6,1160,9.84,1933,150,0.947,2.789
11331,41.615,3.6,1160,9.84,1933,150,0.947,2.789
20571,6.127,10.2,2655,16.12,1986,100,1.119,2.789
1467,10.039,8.7,4446,19,1931,120,1.223,2.768
1468,10.043,8.7,3981,17,1916,120,1.223,2.768
19179,8.835,8.8,3206,16.9,1919,140,1.229,2.756
1996,4.063,13.5,4444,20,1994,160,1.02,2.754
11319,115.852,2.3,1198,7.87,1937,150,0.658,2.751
11320,115.852,2.3,1198,7.87,1937,150,0.658,2.751
30682,5.371,11.8,3761,16.59,1999,90,1.59,2.75
43258,45.422,4.1,827,3.5,1949,160,1.63,2.75
53308,45.422,4.1,827,3.5,1949,160,1.63,2.75
32025,5.455,11.5,3289,15.59,1997,160,0.991,2.741
32087,5.455,11.5,3289,15.59,1997,160,0.991,2.741
5994,13.62,8,3252,10.56,1969,160,1.04,2.74
5995,13.62,8,3252,10.56,1969,160,1.04,2.74
23837,19.576,5.5,1579,11.11,1911,130,0.871,2.731
26005,19.576,5.5,1579,11.11,1911,130,0.871,2.731
11007,40.996,3.24,614,8.18,1911,140,1.26,2.73
11008,40.996,3.24,614,8.18,1911,140,1.26,2.73
26102,6.876,9.3,2061,14.38,2023,120,2.73,2.73
7886,32.537,4.5,936,5.32,1900,200,0.73,2.72
30441,52.979,3.15,840,7.5,1927,40,0.852,2.714
24206,16.387,8.24,6427,12.81,1946,120,1.22,2.71
1797,11.474,7.2,1560,10.88,1937,200,1.169,2.709
1798,11.474,7.2,1560,10.88,1937,200,1.169,2.709
5141,37.417,4.01,1763.5,12.02,1913,150,1.32,2.7
5142,36.652,4.01,1361.3,9.67,1913,150,1.32,2.7
10329,17.767,5,806,10.08,1902,130,0.85,2.7
10330,17.767,5,806,10.08,1902,130,0.85,2.7
10332,19.035,5.7,2136,13.78,1926,130,0.95,2.7
10333,19.261,5.7,1976,12.45,1926,130,0.95,2.7
10520,10.879,8.3,2502,10.99,1939,140,1.18,2.7
10521,10.879,8.3,2502,10.99,1939,140,1.18,2.7
41356,28.362,4.5,1790,13.39,1907,140,1.005,2.693
5845,13.971,7.55,3082,11.99,1936,160,1.31,2.68
5846,13.971,7.55,3082,11.99,1936,160,1.31,2.68
18640,9.036,8.7,3166,16.7,1917,140,1.209,2.68
7857,17.087,6.5,1863,8.82,1904,200,0.686,2.678
7858,17.087,6.5,1863,8.82,1904,200,0.686,2.678
11077,80.08,2.7,1029,7.45,1935,160,1.28,2.67
16592,15.537,6.6,1216,6.55,1915,120,1.49,2.656
18207,15.537,6.6,1216,6.55,1915,120,1.49,2.656
1863,40.729,3.75,1638,12.32,1930,160,1.063,2.651
1864,40.729,3.75,1638,12.32,1930,160,1.063,2.651
1810,7.669,7.78,1345,15.4,1938,200,1.081,2.65
1811,7.669,7.78,1345,15.4,1938,200,1.081,2.65
19297,20.256,5.35,1252,9.19,1928,120,1.033,2.65
9933,34.568,4.8,2288,8.9,1946,160,1.65,2.63
9934,34.568,4.8,2288,8.9,1946,160,1.65,2.63
20272,4.533,10.5,1141,11.27,1942,130,1.216,2.627
20768,4.533,10.5,1141,11.27,1942,130,1.216,2.627
12004,17.944,4.75,562,8.46,1928,160,1.36,2.626
16766,20.806,5.3,1365,9.86,1958,150,1.5,2.62
17272,40.116,5.3,4745,9.22,1958,150,1.5,2.62
18345,9.191,7.3,982,10.1,1950,160,1.074,2.62
7859,18.833,5.5,1122,8.53,1936,200,1.52,2.61
7966,21.518,4.5,858,11.15,1905,100,1.1,2.61
8552,7.416,9,1357,9.28,1935,140,1.27,2.61
5138,25.429,4.6,1588.8,13.54,1912,200,1.3,2.6
9898,17.488,6.25,1252,6.62,1905,160,0.84,2.6
9899,17.488,6.25,1252,6.62,1905,160,0.84,2.6
13855,17.488,6.25,1252,6.62,1905,160,0.84,2.6
14861,17.488,6.25,1252,6.62,1905,160,0.84,2.6
15730,17.488,6.25,1252,6.62,1905,140,0.84,2.6
15731,17.488,6.25,1252,6.62,1905,140,0.84,2.6
15758,8.038,10,2909,11.11,1905,90,0.88,2.6
16211,17.488,6.25,1252,6.62,1905,140,0.84,2.6
16237,8.038,10,2909,11.11,1905,90,0.88,2.6
17821,17.488,6.25,1252,6.62,1905,140,0.84,2.6
44051,21.37,4.8,1687,17.17,1908,150,0.87,2.6
50496,14.582,7.32,3135,12.67,1963,160,1.41,2.6
50582,22.4,4.9,1687,14.39,1908,130,0.87,2.6
56662,14.582,7.32,3135,12.67,1963,160,1.41,2.6
35765,31.705,3.8,841,9.9,1925,160,1.139,2.598
15726,12.793,7,2029,12.74,1969,160,1.2,2.59
17269,12.793,7,2029,12.74,1969,160,1.2,2.59
18404,12.621,8,1896,7.17,1914,160,1.05,2.59
1188,14.81,4.25,232,8,1976,100,2.587,2.587
1189,14.81,4.25,232,8,1976,100,2.587,2.587
1915,39.5,3,420,8.2,1925,120,0.897,2.585
13219,39.5,3,420,8.2,1925,120,0.897,2.585
8553,10.679,7.5,1357,9.28,1899,140,0.74,2.58
20643,6.577,9.56,1823,12.45,1989,130,1.106,2.57
24966,6.577,9.56,1823,12.45,1989,130,1.106,2.57
21152,22.955,4.6,827.1,8.65,1927,80,0.78,2.56
24084,22.955,4.6,827.1,8.65,1927,80,0.78,2.56
5877,16.727,5.2,694,8.37,1910,160,1.092,2.558
5878,16.727,5.2,694,8.37,1910,160,1.092,2.558
11310,37.353,4,1313,9.07,1925,110,0.777,2.54
11311,37.353,4,1313,9.07,1925,110,0.777,2.54
17293,23.112,6,4175,14.88,1934,160,0.97,2.54
18362,23.112,6,4175,14.88,1934,160,0.97,2.54
28762,18.244,5.5,1859,15.06,1980,80,0.85,2.535
19795,40.365,4,1584,9.37,1925,130,1.259,2.533
20453,39.347,4,1436,8.94,1911,130,1.259,2.533
8500,27.241,3.6,588,11.64,1975,200,1.114,2.532
8501,27.871,3.6,588,11.12,1975,200,1.114,2.532
2171,15.089,6.1,1408,11.02,1906,60,0.742,2.53
16206,17.006,6,1715,11.29,1968,160,1.31,2.53
18885,17.006,6,1715,11.29,1968,160,1.31,2.53
7692,23.836,5.1,3808,24.445,1933,130,1.094,2.528
1945,28.196,3.58,389,7.35,1941,160,0.919,2.527
1946,28.196,3.58,389,7.35,1941,160,0.919,2.527
20994,90.645,2.2,603,7.73,1935,120,1.17,2.52
22656,90.645,2.2,603,7.73,1935,120,1.17,2.52
25931,6.525,9.3,1957,15.16,2023,120,2.52,2.52
15618,24.787,5,1522,9.78,1926,150,0.844,2.518
15619,25.031,5,1522,9.59,1926,150,0.844,2.518
43439,9.354,9.5,3385,11.72,1936,130,1.55,2.51
17215,12.521,7.8,2573,10.94,1925,130,1.284,2.507
17757,12.521,7.8,2573,10.94,1925,130,1.284,2.507
5763,13.207,7.7,2326,9.36,1924,160,1.12,2.5
5764,13.207,7.7,2326,9.36,1924,160,1.12,2.5
9223,9.875,9.55,6203,18.87,2010,100,1.025,2.5
10380,20.376,5,834,7.93,1902,160,0.792,2.5
10381,22.118,5,1031,8.32,1902,160,0.792,2.5
10566,21.845,5.35,1228,7.75,1910,160,0.829,2.5
14316,8.913,9.55,6203,23.16,2010,100,1.025,2.5
19802,15.467,5.6,780,8.18,1914,140,2.5,2.5
20500,15.467,5.6,780,8.18,1914,140,2.5,2.5
24759,15.467,5.6,780,8.18,1914,140,2.5,2.5
54709,21.08,5.75,2510,12.75,1907,130,0.82,2.5
55422,20.403,5.36,2476,17.78,1912,130,0.788,2.5
8107,17.716,5.8,1140,7.92,1916,140,0.86,2.49
26285,10.081,9,3689,13.65,1977,100,1.167,2.489
3364,6.547,14.8,12045,14.45,1951,110,1.091,2.481
3365,6.433,14.8,11458,14.24,1951,110,1.091,2.481
9726,10.134,5.5,339,8.9,1985,110,1.43,2.48
15691,28.516,5.6,3562,10.99,1925,120,1.24,2.48
15692,28.516,5.6,3562,10.99,1925,120,1.24,2.48
11977,9.672,9.05,3993,15.7,1994,200,2.47,2.47
11978,9.672,9.05,3993,15.7,1994,200,2.47,2.47
2458,12.986,7,1175,7.16,1928,140,1.29,2.46
2461,12.986,7,1175,7.16,1928,140,1.27,2.45
16218,18.815,5.1,1091,11.24,1961,160,1.18,2.45
20713,8.612,8.7,1913,11.11,1927,140,0.87,2.45
22348,8.505,8.7,1913,11.39,1927,140,0.87,2.45
15734,18.815,5.1,1091,11.24,1961,160,1.19,2.445
8536,12.978,6.5,1037,8.51,1898,140,0.81,2.44
8538,12.978,6.5,1037,8.51,1898,140,0.81,2.44
14611,4.287,13.5,4454,18,1994,160,1.02,2.432
25718,12.904,6.5,1271,10.55,1936,160,1.097,2.432
26047,12.904,6.5,1271,10.55,1936,160,1.097,2.432
16312,47.468,3.8,1744,9.159,1934,160,0.894,2.431
17913,47.468,3.8,1744,9.159,1934,160,0.894,2.431
17162,19.442,5.35,1255,10,1928,120,0.94,2.42
23900,13.879,6.7,1353,8.6,1915,140,1.36,2.42
24568,13.879,6.7,1353,8.6,1916,140,1.36,2.42
16643,17.583,5.8,1374,9.69,1951,160,0.89,2.41
17160,17.583,5.8,1374,9.69,1951,160,0.89,2.41
17161,17.583,5.8,1374,9.69,1951,160,0.89,2.41
18267,17.583,5.8,1374,9.69,1951,160,0.89,2.41
18268,17.583,5.8,1374,9.69,1951,160,0.89,2.41
19322,17.583,5.8,1374,9.69,1951,160,0.89,2.41
17148,36.135,3.4,1582,22.37,1913,130,1.008,2.403
5749,11.426,9,3753,10.81,1926,160,1.09,2.4
5750,11.426,9,3753,10.81,1926,160,1.09,2.4
9806,8.535,9.55,3082.1,12.55,1992,130,1.43,2.4
9807,8.434,9.55,3817.1,15.92,1992,130,1.43,2.4
9809,8.535,9.55,3082.1,12.55,1992,130,1.43,2.4
9811,8.434,9.55,3817.1,15.92,1992,130,1.43,2.4
50393,26.907,4.5,1504,12.5,1908,130,0.85,2.4
45708,40.82,3,355,6.49,1914,160,0.919,2.391
54297,40.82,3,355,6.49,1914,160,0.919,2.391
17274,9.76,5.8,480.1,10.99,1981,160,1.2,2.39
18890,9.76,5.8,480.1,10.99,1981,160,1.2,2.39
53279,37.374,3.5,841,9.9,1925,160,1.082,2.389
7961,43.954,2.5,1181.2,38.62,1934,140,1.165,2.384
15632,30.528,4.25,1061,8.61,1909,130,0.92,2.38
16694,30.528,4.25,1061,8.61,1909,130,0.92,2.38
55617,18.468,5,724,8.38,1930,130,1.162,2.376
22245,15.766,6.99,3147.7,13.088,1955,140,1.2,2.37
24526,16.02,6.99,3205.3,12.908,1955,140,1.2,2.37
15587,37.709,2.6,207,7.86,1909,100,0.678,2.368
17705,16.185,5.5,884,9.1,1950,160,0.994,2.362
19296,16.185,5.5,884,9.1,1950,160,0.994,2.362
1900,15.715,6,1231,9.49,1931,160,1.381,2.36
5832,15.166,6.6,1668,9.43,1932,150,1.39,2.36
5833,15.166,6.6,1668,9.43,1932,150,1.39,2.36
13187,15.715,6,1231,9.49,1931,160,1.381,2.36
16774,40.793,4.2,1979,9.43,1969,160,1.19,2.36
18353,40.793,4.2,1979,9.43,1969,160,1.19,2.36
5795,11.279,9.2,3886,10.52,1936,160,1.25,2.35
5796,10.385,9.2,3745,11.96,1936,160,1.25,2.35
7993,16.728,6.15,2088,12.87,1907,120,0.88,2.35
25225,16.853,6,1368,9.17,1965,120,1.155,2.347
26034,16.853,6,1368,9.17,1965,120,1.155,2.347
7689,27.962,5.1,7522,35.089,1933,130,0.965,2.34
